T,current_km,best_km
558.465108851,-6225221.26891,-6241109.91422
557.906922742,-6240517.88475,-6242971.20151
557.349294541,-6234928.06099,-6244243.88601
556.792223689,-6231463.70001,-6244243.88601
556.235709629,-6223533.67794,-6244243.88601
555.679751806,-6208433.56434,-6244243.88601
555.124349663,-6203613.7618,-6244243.88601
554.569502644,-6193976.34833,-6244243.88601
554.015210195,-6213939.54575,-6244243.88601
553.461471762,-6209917.94009,-6244243.88601
552.908286791,-6231835.62914,-6244243.88601
552.355654728,-6228495.95682,-6244243.88601
551.803575021,-6233243.78085,-6244243.88601
551.252047118,-6245100.87739,-6245100.87739
550.701070468,-6233690.39616,-6246762.69544
550.150644518,-6228133.59061,-6246762.69544
549.60076872,-6243914.5448,-6246762.69544
549.051442523,-6258882.16995,-6259088.09242
548.502665378,-6255444.68764,-6262582.58218
547.954436735,-6261782.38225,-6262612.0545
547.406756048,-6275802.8652,-6278753.23066
546.859622767,-6288562.92105,-6291235.63058
546.313036347,-6293651.09174,-6300666.59891
545.766996239,-6301281.72916,-6312578.41447
545.221501899,-6293646.18512,-6312578.41447
544.676552781,-6291836.75712,-6312578.41447
544.13214834,-6301818.54933,-6312578.41447
543.588288031,-6300986.18884,-6312578.41447
543.044971311,-6299614.40285,-6312578.41447
542.502197636,-6307310.30593,-6312578.41447
541.959966464,-6311824.50167,-6315925.54428
541.418277252,-6298590.25726,-6315925.54428
540.877129458,-6299054.15626,-6315925.54428
540.336522542,-6300879.81833,-6315925.54428
539.796455963,-6290664.46484,-6315925.54428
539.25692918,-6305303.09492,-6315925.54428
538.717941655,-6318216.62321,-6318216.62321
538.179492848,-6313776.31868,-6321324.36543
537.641582221,-6313839.46948,-6321324.36543
537.104209236,-6311926.8005,-6321324.36543
536.567373355,-6305910.41233,-6321324.36543
536.031074042,-6315180.10213,-6321324.36543
535.495310761,-6313026.995,-6323769.18013
534.960082974,-6313859.92501,-6323769.18013
534.425390149,-6325051.18359,-6325264.12761
533.891231749,-6329683.78011,-6333503.62957
533.357607241,-6307872.91995,-6333503.62957
532.82451609,-6310727.59488,-6333503.62957
532.291957764,-6313359.89272,-6333503.62957
531.759931731,-6320596.54736,-6333503.62957
531.228437458,-6315540.28915,-6333503.62957
530.697474414,-6311680.75642,-6333503.62957
530.167042067,-6334690.40136,-6334733.22136
529.637139888,-6334020.44151,-6342631.36688
529.107767346,-6341751.40755,-6344946.8623
528.578923912,-6344988.23379,-6347652.9961
528.050609058,-6331169.62757,-6347652.9961
527.522822254,-6339889.95644,-6347652.9961
526.995562974,-6356266.38451,-6359895.14221
526.468830689,-6354520.00478,-6362885.56399
525.942624874,-6356958.95755,-6370892.08093
525.416945001,-6353560.8499,-6370892.08093
524.891790546,-6347181.32323,-6370892.08093
524.367160983,-6352415.84296,-6370892.08093
523.843055787,-6359098.21409,-6370892.08093
523.319474435,-6348385.57609,-6370892.08093
522.796416402,-6365870.84809,-6370892.08093
522.273881166,-6359097.17071,-6370892.08093
521.751868205,-6363161.26908,-6370892.08093
521.230376995,-6373533.23116,-6374463.41878
520.709407016,-6368413.14696,-6374494.12465
520.188957747,-6365092.45638,-6374755.79254
519.669028667,-6363087.24511,-6374755.79254
519.149619257,-6375072.11314,-6379591.63743
518.630728996,-6390878.83652,-6393562.28539
518.112357367,-6401860.07008,-6404793.6542
517.59450385,-6398520.33551,-6408852.51423
517.077167928,-6398487.80247,-6408852.51423
516.560349083,-6403241.32488,-6417256.07227
516.044046799,-6421545.91198,-6430418.31026
515.52826056,-6418104.41415,-6430418.31026
515.012989849,-6430164.58132,-6433277.55219
514.498234151,-6430267.72824,-6434560.86944
513.983992952,-6441445.72777,-6441544.94577
513.470265737,-6436368.12065,-6450756.74702
512.957051993,-6427111.65605,-6450756.74702
512.444351205,-6438863.50594,-6450756.74702
511.932162863,-6448841.80095,-6450756.74702
511.420486453,-6429450.75846,-6450756.74702
510.909321464,-6436522.72883,-6450756.74702
510.398667385,-6420413.04723,-6450756.74702
509.888523704,-6431773.1177,-6450756.74702
509.378889912,-6432098.89329,-6450756.74702
508.8697655,-6439920.65843,-6450756.74702
508.361149957,-6437803.42553,-6450756.74702
507.853042776,-6428134.98892,-6450756.74702
507.345443449,-6430110.24325,-6450756.74702
506.838351467,-6439481.42416,-6450756.74702
506.331766324,-6441778.27016,-6450756.74702
505.825687512,-6440354.33779,-6450756.74702
505.320114527,-6447577.71315,-6450756.74702
504.815046862,-6449852.26139,-6451318.54006
504.310484013,-6466622.28816,-6467771.61591
503.806425474,-6471263.26625,-6478397.03986
503.302870742,-6482023.69285,-6483367.47188
502.799819313,-6496803.71075,-6501305.27571
502.297270685,-6491152.76505,-6501305.27571
501.795224353,-6496083.04024,-6501305.27571
501.293679818,-6498387.03125,-6504034.82987
500.792636576,-6486800.35197,-6504034.82987
500.292094127,-6489233.57219,-6504034.82987
499.792051971,-6487424.35501,-6504034.82987
499.292509607,-6495494.19405,-6504034.82987
498.793466536,-6478309.69362,-6504034.82987
498.294922258,-6474468.93563,-6504034.82987
497.796876276,-6472148.54691,-6504034.82987
497.299328091,-6478723.85737,-6504034.82987
496.802277206,-6488262.60103,-6504034.82987
496.305723123,-6498028.59941,-6506201.66402
495.809665346,-6514587.1377,-6518027.3208
495.314103379,-6517317.7581,-6518027.3208
494.819036726,-6510805.70341,-6518027.3208
494.324464893,-6504675.62172,-6518027.3208
493.830387385,-6520920.98188,-6523258.57066
493.336803707,-6523159.08333,-6527169.04688
492.843713366,-6513308.7546,-6527169.04688
492.35111587,-6510225.07299,-6527169.04688
491.859010724,-6522027.18581,-6527169.04688
491.367397438,-6519609.43897,-6527169.04688
490.87627552,-6510843.66585,-6527169.04688
490.385644478,-6499707.89165,-6527169.04688
489.895503823,-6502023.59724,-6527169.04688
489.405853063,-6502511.86344,-6527169.04688
488.916691709,-6496769.57542,-6527169.04688
488.428019272,-6504625.01528,-6527169.04688
487.939835263,-6522021.2558,-6527169.04688
487.452139195,-6520185.90712,-6527169.04688
486.964930579,-6509634.07718,-6527169.04688
486.478208928,-6510826.42677,-6527169.04688
485.991973755,-6526145.50836,-6527291.04524
485.506224575,-6533239.94498,-6533239.94498
485.020960902,-6543733.07556,-6543733.07556
484.536182249,-6551644.7116,-6556911.77147
484.051888134,-6536424.34433,-6556911.77147
483.56807807,-6554493.53133,-6556911.77147
483.084751575,-6548929.42793,-6556911.77147
482.601908164,-6569373.94853,-6573460.36476
482.119547356,-6573558.49361,-6580649.95222
481.637668668,-6553163.53534,-6580649.95222
481.156271618,-6560464.00997,-6580649.95222
480.675355724,-6577191.24764,-6580649.95222
480.194920506,-6575060.43368,-6580649.95222
479.714965483,-6562570.23855,-6580649.95222
479.235490175,-6562275.36571,-6580649.95222
478.756494103,-6563160.84045,-6580649.95222
478.277976788,-6553718.26569,-6580649.95222
477.799937751,-6559984.6953,-6580649.95222
477.322376514,-6571494.88808,-6580649.95222
476.8452926,-6579735.1191,-6586463.6047
476.368685532,-6572708.47642,-6586463.6047
475.892554832,-6574013.17119,-6586463.6047
475.416900026,-6584457.46765,-6586463.6047
474.941720636,-6580132.92964,-6586794.66278
474.467016189,-6572786.95947,-6586794.66278
473.992786208,-6579949.88673,-6586794.66278
473.519030221,-6565950.68916,-6586794.66278
473.045747753,-6571524.27098,-6586794.66278
472.572938332,-6576477.85552,-6586794.66278
472.100601483,-6582372.33726,-6586794.66278
471.628736735,-6594755.92534,-6594756.81699
471.157343617,-6600616.80556,-6600616.80556
470.686421656,-6612673.75339,-6612673.75339
470.215970381,-6614383.1648,-6618460.07696
469.745989323,-6625385.82786,-6626055.89931
469.276478011,-6626286.56757,-6626743.8638
468.807435976,-6632345.02003,-6641837.95125
468.338862749,-6638564.23165,-6641837.95125
467.87075786,-6625211.38843,-6641837.95125
467.403120843,-6623591.29486,-6641837.95125
466.935951229,-6623038.32489,-6641837.95125
466.469248552,-6640739.766,-6641837.95125
466.003012343,-6650313.80417,-6650313.80417
465.537242139,-6655451.9189,-6660852.19455
465.071937471,-6662544.65131,-6670278.89217
464.607097876,-6666106.95041,-6670278.89217
464.142722888,-6661030.26154,-6670278.89217
463.678812044,-6657974.01306,-6670278.89217
463.215364878,-6673309.10294,-6679747.35957
462.752380928,-6680561.87218,-6683650.91214
462.289859731,-6675721.28258,-6683650.91214
461.827800823,-6679484.37206,-6683650.91214
461.366203744,-6671582.80997,-6683650.91214
460.905068032,-6665845.80937,-6683650.91214
460.444393224,-6679149.73694,-6683970.98859
459.984178861,-6685588.10613,-6687314.34808
459.524424483,-6698951.76256,-6702595.25556
459.06512963,-6698297.5149,-6702595.25556
458.606293841,-6685625.40173,-6702595.25556
458.14791666,-6671187.34335,-6702595.25556
457.689997626,-6674466.40731,-6702595.25556
457.232536283,-6671935.37269,-6702595.25556
456.775532173,-6671362.76477,-6702595.25556
456.318984838,-6670511.58759,-6702595.25556
455.862893823,-6676696.11644,-6702595.25556
455.407258671,-6685296.83582,-6702595.25556
454.952078926,-6684399.95851,-6702595.25556
454.497354134,-6685045.60312,-6702595.25556
454.043083839,-6680515.00183,-6702595.25556
453.589267588,-6680047.09297,-6702595.25556
453.135904926,-6680106.76119,-6702595.25556
452.682995401,-6685959.80905,-6702595.25556
452.230538558,-6690615.657,-6702595.25556
451.778533947,-6691063.34831,-6702595.25556
451.326981114,-6706895.83249,-6706923.80189
450.875879608,-6704009.80886,-6711663.64333
450.425228979,-6718909.78843,-6721876.89238
449.975028775,-6715755.46994,-6721876.89238
449.525278547,-6735828.5733,-6738078.26576
449.075977844,-6729356.70956,-6738078.26576
448.627126217,-6727948.71514,-6738078.26576
448.178723217,-6740185.57446,-6740585.31951
447.730768397,-6748488.29006,-6748488.29006
447.283261308,-6733525.23084,-6748642.66751
446.836201502,-6730731.81172,-6748642.66751
446.389588532,-6734419.0158,-6748642.66751
445.943421953,-6726070.60875,-6748642.66751
445.497701317,-6730978.04649,-6748642.66751
445.052426179,-6733531.17735,-6748642.66751
444.607596094,-6742862.86893,-6748642.66751
444.163210616,-6759561.09556,-6762094.95541
443.719269302,-6746758.43369,-6762094.95541
443.275771708,-6758992.22918,-6762094.95541
442.83271739,-6755879.86133,-6762094.95541
442.390105904,-6760329.05007,-6762094.95541
441.947936809,-6769014.82583,-6769844.3559
441.506209662,-6766400.88971,-6773941.38337
441.064924022,-6768726.69023,-6773941.38337
440.624079447,-6779188.32467,-6790556.23454
440.183675496,-6789177.3157,-6790556.23454
439.743711729,-6785061.13725,-6790556.23454
439.304187706,-6782027.87662,-6790556.23454
438.865102988,-6792188.1438,-6793215.45268
438.426457135,-6790399.37089,-6794228.18236
437.988249708,-6776569.93596,-6794228.18236
437.55048027,-6784221.49957,-6794228.18236
437.113148383,-6789372.55535,-6795527.54591
436.676253609,-6806157.7813,-6807572.26104
436.239795512,-6812984.10534,-6814453.22674
435.803773655,-6819345.01987,-6822047.03681
435.368187602,-6826539.08731,-6827618.07664
434.933036917,-6813413.76501,-6827818.2513
434.498321165,-6810725.69518,-6827818.2513
434.064039913,-6808001.65504,-6827818.2513
433.630192724,-6810357.82493,-6827818.2513
433.196779166,-6812837.30941,-6827818.2513
432.763798805,-6804710.05776,-6827818.2513
432.331251208,-6809111.81955,-6827818.2513
431.899135942,-6826495.95258,-6827818.2513
431.467452576,-6832126.07484,-6838163.69875
431.036200677,-6846555.62211,-6848214.68815
430.605379815,-6836937.9903,-6848214.68815
430.174989559,-6846722.79635,-6848214.68815
429.745029478,-6853193.33151,-6855099.23782
429.315499142,-6854699.77431,-6855099.23782
428.886398122,-6858089.93742,-6859281.37073
428.457725988,-6862537.45452,-6868973.27618
428.029482313,-6850825.02749,-6868973.27618
427.601666667,-6848645.43726,-6868973.27618
427.174278623,-6859831.38412,-6868973.27618
426.747317754,-6858333.16634,-6868973.27618
426.320783632,-6847222.22539,-6868973.27618
425.894675832,-6848275.8889,-6868973.27618
425.468993926,-6856969.64689,-6868973.27618
425.043737489,-6869577.35943,-6872845.00629
424.618906097,-6879541.67719,-6879728.55051
424.194499323,-6885403.25734,-6886917.27459
423.770516745,-6883090.37765,-6889343.58153
423.346957937,-6892401.5873,-6900471.91892
422.923822476,-6895890.6257,-6900471.91892
422.501109939,-6896875.49297,-6901893.5745
422.078819904,-6907430.77996,-6907430.77996
421.656951948,-6905438.45338,-6909696.72419
421.235505649,-6909798.48946,-6910713.7639
420.814480586,-6905411.65535,-6910713.7639
420.393876337,-6900097.03279,-6910713.7639
419.973692483,-6910488.26836,-6910880.50038
419.553928602,-6908326.70296,-6912894.12598
419.134584276,-6927451.64861,-6930251.90161
418.715659084,-6926414.31264,-6933910.77894
418.297152609,-6921874.01215,-6933910.77894
417.879064431,-6919758.73118,-6933910.77894
417.461394132,-6928349.65559,-6933910.77894
417.044141295,-6939428.38494,-6941316.7803
416.627305502,-6935403.36445,-6943017.43681
416.210886337,-6941329.49876,-6943017.43681
415.794883382,-6950284.8656,-6954380.79519
415.379296223,-6944692.17086,-6954380.79519
414.964124444,-6944200.39122,-6954380.79519
414.549367629,-6939672.6793,-6954380.79519
414.135025363,-6946985.70927,-6954380.79519
413.721097233,-6942114.71243,-6954380.79519
413.307582824,-6943634.84098,-6954380.79519
412.894481723,-6939886.63497,-6954380.79519
412.481793517,-6941076.84519,-6954380.79519
412.069517792,-6933461.87182,-6954380.79519
411.657654138,-6939670.68722,-6954380.79519
411.246202141,-6955179.50731,-6956814.80378
410.835161391,-6964895.51256,-6968418.38461
410.424531476,-6974371.34827,-6979458.91851
410.014311986,-6970151.55403,-6979458.91851
409.60450251,-6974032.19746,-6979458.91851
409.19510264,-6975497.0906,-6979458.91851
408.786111964,-6980820.57385,-6987381.69292
408.377530075,-6983490.93214,-6987381.69292
407.969356564,-6985416.5335,-6992365.19144
407.561591022,-6991379.05016,-6992365.19144
407.154233042,-6993214.64702,-6998409.42591
406.747282217,-6991460.28753,-6998409.42591
406.340738139,-6990617.7128,-6998409.42591
405.934600402,-6986106.60898,-6998409.42591
405.5288686,-6989948.16604,-6998409.42591
405.123542327,-6980439.91038,-6998409.42591
404.718621178,-6988338.71492,-6998409.42591
404.314104747,-6991190.14078,-6998409.42591
403.909992631,-6990418.87464,-6998409.42591
403.506284425,-6986774.00519,-6998409.42591
403.102979726,-6991432.32577,-6998409.42591
402.70007813,-7005400.01274,-7006929.49202
402.297579234,-7004072.30937,-7006929.49202
401.895482636,-7012748.2723,-7013341.4928
401.493787934,-7014903.31273,-7020375.73318
401.092494726,-7009298.89932,-7020375.73318
400.691602611,-7011112.52285,-7020375.73318
400.291111187,-7013529.77253,-7020375.73318
399.891020055,-7005053.07792,-7020375.73318
399.491328814,-7010429.44129,-7021964.81426
399.092037064,-7010347.323,-7021964.81426
398.693144407,-7003891.92996,-7021964.81426
398.294650443,-7004980.10484,-7021964.81426
397.896554774,-7010064.96162,-7021964.81426
397.498857002,-7008040.49684,-7021964.81426
397.101556729,-7014985.78699,-7021964.81426
396.704653558,-7012191.30445,-7021964.81426
396.308147092,-7008215.46809,-7021964.81426
395.912036934,-7012364.75081,-7021964.81426
395.516322688,-7026563.04922,-7027588.46543
395.121003959,-7032401.8005,-7034982.44531
394.726080351,-7045254.94332,-7045254.94332
394.331551469,-7046137.29822,-7052339.76765
393.937416919,-7054277.6981,-7054653.54152
393.543676307,-7056219.00556,-7057468.09178
393.150329239,-7052587.03852,-7058254.79638
392.757375321,-7061637.73036,-7065089.1069
392.364814161,-7062114.67942,-7065089.1069
391.972645366,-7044644.12258,-7065089.1069
391.580868544,-7053044.6362,-7065089.1069
391.189483302,-7053236.26234,-7065089.1069
390.798489251,-7064503.9836,-7065089.1069
390.407885998,-7053120.10271,-7065089.1069
390.017673154,-7059375.20316,-7065089.1069
389.627850327,-7066226.44889,-7066226.44889
389.238417128,-7059786.82734,-7066226.44889
388.849373168,-7063253.08509,-7066469.12826
388.460718058,-7063241.9144,-7072678.59584
388.072451409,-7067535.35102,-7072678.59584
387.684572832,-7074441.76406,-7076290.86148
387.29708194,-7087076.01966,-7087893.94918
386.909978345,-7090921.85476,-7095573.7091
386.523261661,-7085414.57368,-7095573.7091
386.1369315,-7082908.37767,-7095573.7091
385.750987476,-7084137.14543,-7095573.7091
385.365429204,-7085945.11496,-7095573.7091
384.980256297,-7089599.51829,-7095573.7091
384.59546837,-7090077.10035,-7095573.7091
384.21106504,-7079249.83182,-7095573.7091
383.82704592,-7085363.16236,-7095573.7091
383.443410628,-7077573.35492,-7095573.7091
383.060158779,-7091695.00178,-7095573.7091
382.677289991,-7094921.69226,-7096143.61994
382.294803881,-7094393.84705,-7096143.61994
381.912700065,-7097551.7342,-7099499.22881
381.530978162,-7090976.34456,-7099499.22881
381.149637791,-7083507.43881,-7099499.22881
380.768678569,-7091559.13543,-7099499.22881
380.388100116,-7103429.94128,-7103802.23552
380.007902052,-7107992.93129,-7108967.12414
379.628083996,-7104898.81696,-7108967.12414
379.248645568,-7109917.52213,-7110857.90735
378.869586389,-7102835.20893,-7113321.20443
378.490906079,-7119818.18359,-7120378.47462
378.112604261,-7124878.58442,-7126149.69644
377.734680556,-7122253.23502,-7128699.44649
377.357134585,-7112029.51563,-7128699.44649
376.979965972,-7102816.48537,-7128699.44649
376.603174339,-7117153.1633,-7128699.44649
376.22675931,-7118702.5148,-7128699.44649
375.850720507,-7120211.91358,-7128699.44649
